Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km)
STARLINK-34342,2026-06-08T18:12:11Z,9447.976350001618,105.23962304266595,41.77155736095718,1827312053540.2114
STARLINK-34342,2026-06-08T18:12:12Z,5652.4998249521,26.276747916174898,13.482364422084094,1842063652697.3472
STARLINK-34342,2026-06-08T18:12:13Z,-6039.70346691292,327.2894706686657,-31.654635182030418,1840399785238.4268
STARLINK-34342,2026-06-08T18:12:14Z,-9278.224831094269,237.5860369924557,-33.168124373086876,1824648274089.355
STARLINK-34342,2026-06-08T18:12:15Z,830.849119926242,176.28173430920648,12.633935823705716,1817180066689.416
STARLINK-34342,2026-06-08T18:12:16Z,9723.845719515288,96.5813297530702,41.797594213847155,1828814452495.491
STARLINK-34342,2026-06-08T18:12:17Z,4716.781079181881,21.350808784281885,9.349808962745303,1842757506236.341
STARLINK-34342,2026-06-08T18:12:18Z,8650.699310783315,120.42455259030523,40.175365032662505,1824776531608.1614
STARLINK-34342,2026-06-08T18:12:21Z,9527.19907818525,105.97644490589491,41.770586071451845,1827213721242.6792
STARLINK-34342,2026-06-08T18:12:21Z,9414.237057728027,105.97644490589491,41.770586071451845,1827213721242.6792
STARLINK-34342,2026-06-08T18:12:23Z,9401.198906891035,106.28158542045131,41.76069125099418,1827165718193.0674
STARLINK-34342,2026-06-08T18:12:24Z,9402.776227289356,106.22754866382905,41.76757168879612,1827178758089.14
STARLINK-34342,2026-06-08T18:12:25Z,9397.078791687869,106.35133633859454,41.76595291925823,1827161583084.3123
STARLINK-34342,2026-06-08T18:12:27Z,9391.404323786968,106.47394614864145,41.76426476355962,1827144612490.2742
STARLINK-34342,2026-06-08T18:12:28Z,9393.14268742805,106.4164030763616,41.77140812616562,1827158242109.7676
STARLINK-34342,2026-06-08T18:12:30Z,9380.127565056935,106.715631709109,41.760694873720254,1827111283843.1414
STARLINK-34342,2026-06-08T18:12:31Z,9381.985655255683,106.65576399994994,41.76808149230796,1827125302175.6814
STARLINK-34342,2026-06-08T18:12:32Z,9806.300904110098,92.49586197441262,41.61878544744945,1829570196781.74
STARLINK-34342,2026-06-08T18:13:33Z,9482.367896272875,103.35682076722472,42.07414271217572,1827854896912.7537
STARLINK-34342,2026-06-08T18:13:34Z,9837.444578602672,88.83438304778852,41.461726199923085,1830382104649.7349
STARLINK-34342,2026-06-08T18:13:35Z,3834.228276517733,17.060236329885274,5.5066959589061755,1843334852566.28
STARLINK-34342,2026-06-08T18:13:36Z,-7520.749967615099,314.08412149025617,-37.11600695826015,1838138990533.8213
STARLINK-34342,2026-06-08T18:13:37Z,-8297.195506519394,225.13781250722192,-26.931695582770224,1822075638891.2185
STARLINK-34342,2026-06-08T18:13:38Z,2923.891268710456,166.2275144577489,20.704776953056633,1818074742329.858
STARLINK-34342,2026-06-08T18:13:39Z,9880.37121594277,80.24619949675974,40.22186442154403,1831946196460.4558
STARLINK-34342,2026-06-08T18:13:40Z,2775.292641433508,12.205203483357673,1.1372574619692986,1843716887830.6062
STARLINK-34342,2026-06-08T18:13:41Z,-8202.584927080268,306.1868525743076,-39.281437699019136,1836808633111.0046
STARLINK-34342,2026-06-08T18:13:42Z,-7614.896902507017,219.0874404235844,-23.096466450004236,1820910749680.4592
STARLINK-34342,2026-06-08T18:13:43Z,4005.3063956043443,160.3795184780163,24.70486262277659,1818766860478.727
STARLINK-34342,2026-06-08T18:13:44Z,9792.27058806188,72.04060134740324,38.37146751709157,1833492005702.8298
STARLINK-34342,2026-06-08T18:13:45Z,1679.439050750505,7.360676769597155,-3.2486669521560727,1843922893332.3276
STARLINK-34342,2026-06-08T18:13:46Z,-8778.38791310085,297.8273949144745,-40.88631484970785,1835390133416.6824
STARLINK-34342,2026-06-08T18:13:47Z,-6827.092681880297,213.36862172009486,-19.028958857381447,1819874860854.4426
STARLINK-34342,2026-06-08T18:13:48Z,5032.326354713247,154.15147090675862,28.46798610883273,1819621197691.2388
STARLINK-34342,2026-06-08T18:13:49Z,9574.36826278273,64.30259213193918,35.97794590737781,1834998537692.3596
STARLINK-34342,2026-06-08T18:13:50Z,560.5365305868247,119.34769572675332,40.66255898333538,1825204296158.1
STARLINK-34342,2026-06-08T18:13:50Z,8681.550038745288,119.34769572675332,40.66255898333538,1825204296158.1
STARLINK-34342,2026-06-08T18:13:53Z,8434.978339236328,104.60782213539173,42.10256743120231,1827696420718.8254
STARLINK-34342,2026-06-08T18:13:53Z,9426.728124476287,104.60782213539173,42.10256743120231,1827696420718.8254
STARLINK-34342,2026-06-08T18:13:54Z,5585.875462161672,25.902961749860165,13.127203530693894,1842285243032.3462
STARLINK-34342,2026-06-08T18:13:55Z,-6065.901322057245,326.9047808362815,-32.21070550439159,1840200573440.221
STARLINK-34342,2026-06-08T18:13:56Z,-9215.73016594781,236.8351637764038,-33.0200834920918,1824362340213.2295
STARLINK-34342,2026-06-08T18:13:57Z,912.2662772322524,175.906476366643,13.260585628392157,1817299574886.9568
STARLINK-34342,2026-06-08T18:13:58Z,9703.19324327109,95.6097713514095,42.048792997062186,1829257029710.2288
STARLINK-34342,2026-06-08T18:13:59Z,4617.227733497285,20.846280324762088,8.815541650580954,1842963358055.0962
STARLINK-34342,2026-06-08T18:14:00Z,8678.004150474806,119.33701037153197,40.69677462673403,1825232491085.247
STARLINK-34342,2026-06-08T18:14:03Z,9518.28577775394,104.75053251329581,42.12779524834927,1827698593853.5483
STARLINK-34342,2026-06-08T18:14:03Z,9416.830102356405,104.75053251329581,42.12779524834927,1827698593853.5483
STARLINK-34342,2026-06-08T18:14:05Z,9407.64588694486,104.97203648443259,42.12462076294008,1827664671692.9202
STARLINK-34342,2026-06-08T18:14:06Z,9405.450592005014,105.01226628270112,42.12749104653158,1827661602566.8557
STARLINK-34342,2026-06-08T18:14:08Z,9403.298918240936,105.0513232025529,42.130390454974915,1827658732392.8489
STARLINK-34342,2026-06-08T18:14:09Z,9401.190532766092,105.08919789897416,42.13332042450856,1827656062700.1265
STARLINK-34342,2026-06-08T18:14:10Z,9399.126092559729,105.12589486726624,42.136281871595976,1827653592664.679
STARLINK-34342,2026-06-08T18:14:12Z,9397.104620879123,105.16141398726224,42.13927583762348,1827651322249.3896
STARLINK-34342,2026-06-08T18:14:13Z,9402.153927889545,105.01560966559538,42.148704930255825,1827679894335.0015
STARLINK-34342,2026-06-08T18:14:15Z,9400.230831845221,105.04877113924736,42.1518143564114,1827678020951.016
STARLINK-34342,2026-06-08T18:14:16Z,9398.351357110078,105.08075423522324,42.154957369239405,1827676347183.2495
STARLINK-34342,2026-06-08T18:14:17Z,9403.520315568232,104.93135927382521,42.164391809583115,1827705527962.47
STARLINK-34342,2026-06-08T18:14:19Z,9401.739533466223,104.96097828104391,42.167646720198434,1827704252320.657
STARLINK-34342,2026-06-08T18:14:20Z,9400.003021042952,104.98941372318272,42.17093611961458,1827703177093.5571
STARLINK-34342,2026-06-08T18:14:22Z,9391.280423813592,105.19687705086959,42.16788352896704,1827671651638.0735
STARLINK-34342,2026-06-08T18:14:23Z,9396.662494472892,105.04274717655858,42.17762103347653,1827701625434.2166
STARLINK-34342,2026-06-08T18:14:24Z,9395.058815742583,105.06765412354709,42.181017693963796,1827701147389.4426
STARLINK-34342,2026-06-08T18:14:26Z,9393.501035103274,105.09137228832319,42.18445194644827,1827700870461.1333
STARLINK-34342,2026-06-08T18:14:27Z,9398.995540651209,104.93364269415635,42.19415393507031,1827731455362.2449
STARLINK-34342,2026-06-08T18:14:29Z,9404.497885310111,104.77468310429582,42.20367035376355,1827762254529.2305
STARLINK-34342,2026-06-08T18:14:30Z,9396.11900873755,104.97515378558965,42.201271146913825,1827731900080.244
STARLINK-34342,2026-06-08T18:14:32Z,9394.747817614452,104.99414808848728,42.20488584972476,1827732420254.65
STARLINK-34342,2026-06-08T18:14:33Z,9393.421877433833,105.01195722196603,42.20853899500941,1827733140793.766
STARLINK-34342,2026-06-08T18:14:34Z,9392.141200726028,105.02859486851025,42.212230569893634,1827734059333.604
STARLINK-34342,2026-06-08T18:14:36Z,9390.906093594107,105.04403774928322,42.21596179687414,1827735179797.7466
STARLINK-34342,2026-06-08T18:14:37Z,9396.712994533393,104.87793502539886,42.22584501311124,1827767177170.9978
STARLINK-34342,2026-06-08T18:14:39Z,9395.573630234647,104.8910104155592,42.22967173628966,1827768696299.035
STARLINK-34342,2026-06-08T18:14:40Z,9394.478880892237,104.90291801601147,42.233536385815505,1827770412726.4126
STARLINK-34342,2026-06-08T18:14:41Z,9386.422811943012,105.0940195873175,42.23128492310374,1827741653362.4182
STARLINK-34342,2026-06-08T18:14:43Z,9392.427074162264,104.92315511576697,42.24138301039324,1827774450067.9895
STARLINK-34342,2026-06-08T18:14:44Z,9391.470029214512,104.93149807560478,42.245364978726684,1827776768634.014
STARLINK-34342,2026-06-08T18:14:46Z,9390.557599861335,104.9386724425118,42.2493857767852,1827779284519.3516
STARLINK-34342,2026-06-08T18:14:47Z,9396.658554805397,104.76419890723113,42.25934971135732,1827812696094.7537
STARLINK-34342,2026-06-08T18:14:48Z,9395.840202627247,104.76897811825675,42.263453235807305,1827815615479.7932
STARLINK-34342,2026-06-08T18:14:50Z,9395.067111894034,104.77258328868864,42.26759419998921,1827818733095.6777
STARLINK-34342,2026-06-08T18:14:51Z,9394.34025620484,104.77500957356293,42.271772776769794,1827822049743.5972
STARLINK-34342,2026-06-08T18:14:53Z,9400.580169280378,104.59570514831597,42.28161130981243,1827856282426.6248
STARLINK-34342,2026-06-08T18:14:54Z,9399.944461504456,104.5957519056744,42.28586104016915,1827860000080.5708
STARLINK-34342,2026-06-08T18:14:56Z,9399.35302697981,104.5946142918936,42.29014652840044,1827863917697.514
STARLINK-34342,2026-06-08T18:14:57Z,9398.807169069536,104.59229207105737,42.294467652928816,1827868035298.7524
STARLINK-34342,2026-06-08T18:14:58Z,9398.307209368948,104.58878037719569,42.29882439520134,1827872353694.5044
STARLINK-34342,2026-06-08T18:15:00Z,9397.85184808047,104.58408359381721,42.30321642007027,1827876872122.3623
STARLINK-34342,2026-06-08T18:15:01Z,9397.442062552505,104.57820147506486,42.307643495818546,1827881590608.6804
STARLINK-34342,2026-06-08T18:15:03Z,9403.94518470269,104.39048002378678,42.31737453180205,1827917249585.9973
STARLINK-34342,2026-06-08T18:15:04Z,9396.757917791065,104.56288485987261,42.31660155127508,1827891627083.0984
STARLINK-34342,2026-06-08T18:15:05Z,9403.346608272168,104.37277472266933,42.32636431386271,1827927688662.1733
STARLINK-34342,2026-06-08T18:15:07Z,9403.114527803195,104.36213087390053,42.33090755631932,1827933210551.9353
STARLINK-34342,2026-06-08T18:15:08Z,9402.928018974182,104.35030026209373,42.33548227091754,1827938932741.4883
STARLINK-34342,2026-06-08T18:15:10Z,9402.78513407936,104.33729188525606,42.34008774687241,1827944853690.471
STARLINK-34342,2026-06-08T18:15:11Z,9409.487550620799,104.14233997968667,42.349576611846786,1827981741741.2498
STARLINK-34342,2026-06-08T18:15:12Z,9416.175544439908,103.94616160656675,42.35875384863704,1828018846771.0264
STARLINK-34342,2026-06-08T18:15:13Z,5517.531180819058,25.523628391879324,12.76891898701432,1842461980505.578
STARLINK-34342,2026-06-08T18:15:14Z,-6101.922048629582,326.47745115700576,-32.699866915896514,1840024580093.1765
STARLINK-34342,2026-06-08T18:15:15Z,-9159.519568909385,236.12827192089844,-32.838398712034795,1824123475827.171
STARLINK-34342,2026-06-08T18:15:16Z,8367.077373156426,123.462022445763,40.19371460029268,1824743891588.5962
STARLINK-34342,2026-06-08T18:15:19Z,9344.691176614157,108.88138299796579,42.15274655537413,1827199186916.0825
STARLINK-34342,2026-06-08T18:15:19Z,9210.137367453339,108.88138299796579,42.15274655537413,1827199186916.0825
STARLINK-34342,2026-06-08T18:15:20Z,6018.925629871576,28.34738185962505,15.103388417584839,1842053890892.2153
STARLINK-34342,2026-06-08T18:15:21Z,-5600.831913967153,330.17716686618644,-30.935654903491663,1840602783153.777
STARLINK-34342,2026-06-08T18:15:22Z,-9369.851628645145,240.03053626244744,-34.53548158097136,1824879798776.139
STARLINK-34342,2026-06-08T18:15:23Z,361.09530854524525,178.39210144471164,11.428993863497114,1817253470234.6912
STARLINK-34342,2026-06-08T18:15:24Z,9557.469006770585,99.60265551388176,42.416251639775275,1828791851132.734
STARLINK-34342,2026-06-08T18:15:25Z,5060.42298105495,23.092537852963066,10.68817581249899,1842806180161.6606
STARLINK-34342,2026-06-08T18:15:26Z,8385.21455149459,123.14984970509026,40.289469334294935,1824821748749.0833
STARLINK-34342,2026-06-08T18:15:29Z,9354.513293572007,108.52469294206993,42.206695358501285,1827285404329.4553
STARLINK-34342,2026-06-08T18:15:29Z,9221.69745164426,108.52469294206993,42.206695358501285,1827285404329.4553
STARLINK-34342,2026-06-08T18:15:30Z,5982.948513843525,28.137841231506826,14.92972382940671,1842101955773.9678
STARLINK-34342,2026-06-08T18:15:31Z,-5634.341960332298,329.92300881991525,-31.10084692525385,1840550461709.406
STARLINK-34342,2026-06-08T18:15:32Z,-9352.38651159038,239.71511649515546,-34.42461074317975,1824805807299.3018
STARLINK-11673,2026-06-08T18:06:08Z,-287.0473082554778,183.5410011047805,69.26078497159708,23734725496.94098
STARLINK-11673,2026-06-08T18:06:09Z,-5134.410849184762,264.9938097997475,66.89268519997063,23696280017.299778
STARLINK-11673,2026-06-08T18:06:10Z,-8776.515910409664,293.8379109486403,43.06369830500152,23572516368.595013
STARLINK-11673,2026-06-08T18:06:15Z,2252.475061848871,160.58883711250326,58.93496960066217,23718057745.611378
STARLINK-11673,2026-06-08T18:06:16Z,-2780.295854495273,226.4553197267771,73.01736307809233,23727468839.29017
STARLINK-11673,2026-06-08T18:06:17Z,-8874.574020478021,294.4029512097063,42.09563834198485,23566923767.85299
STARLINK-11673,2026-06-08T18:06:18Z,-8954.921567287363,294.8659516129106,41.27740317107448,23561962953.870174
STARLINK-11673,2026-06-08T18:06:19Z,-6816.585979348348,281.1743034092503,58.057347356922236,23655414910.016983
STARLINK-11673,2026-06-08T18:06:20Z,-3964.451132075198,248.22725165249918,71.03050375823807,23715234377.664448
STARLINK-11673,2026-06-08T18:06:21Z,-702.2613226657315,189.20074336295207,70.45705173034708,23735221501.345184
STARLINK-11673,2026-06-08T18:06:22Z,2634.247162343407,158.33865458895667,57.087812566383256,23713325300.886124
STARLINK-11673,2026-06-08T18:06:23Z,-9033.143711982584,295.319110470212,40.456247328288605,23557080278.658173
STARLINK-11673,2026-06-08T18:06:24Z,-8789.512717095191,293.913743954155,42.93677401668586,23572248362.221817
STARLINK-11673,2026-06-08T18:06:25Z,-8147.485756458516,290.1454005558678,48.638901057088525,23605597314.724045
STARLINK-11673,2026-06-08T18:06:26Z,-8953.627637645104,294.86043041401194,41.28973945212036,23562307374.494537
STARLINK-11673,2026-06-08T18:06:27Z,-8703.586270645807,293.4177739539393,43.763246974878534,23577307343.4682
STARLINK-11673,2026-06-08T18:06:28Z,-8789.522329692072,293.91407781707386,42.93654388195633,23572380157.959896
STARLINK-11673,2026-06-08T18:06:29Z,-8873.298503496879,294.39749703158327,42.107479078985065,23567396989.30537
STARLINK-11673,2026-06-08T18:06:30Z,-6696.321979389534,280.212491987541,58.79568112325416,23659365547.45156
STARLINK-11673,2026-06-08T18:06:31Z,-3818.677269603253,245.70884119235836,71.39632836479058,23717294840.024097
STARLINK-11673,2026-06-08T18:06:32Z,-546.0941798680175,186.97966754653748,69.98255755784305,23735184175.801758
STARLINK-11673,2026-06-08T18:06:33Z,2784.881187671028,294.85341868660413,41.30468772188496,23562668905.9839
STARLINK-11673,2026-06-08T18:06:33Z,-8952.082326845253,294.85341868660413,41.30468772188496,23562668905.9839
STARLINK-11673,2026-06-08T18:06:34Z,-9032.805712341416,295.32106147885133,40.457668243336656,23557496038.174526
STARLINK-11673,2026-06-08T18:06:35Z,-9040.86550939609,295.36814859279497,40.37146524009576,23556997868.213882
STARLINK-11673,2026-06-08T18:06:36Z,-8607.649079616182,292.8609515615802,44.660548241307126,23582972538.64081
STARLINK-11673,2026-06-08T18:06:37Z,-8113.485253674436,289.9316414632201,48.91710318472533,23607579792.2314
STARLINK-11673,2026-06-08T18:06:38Z,-9067.440210257822,295.52356177353596,40.08525461340123,23555330255.495346
STARLINK-11673,2026-06-08T18:06:39Z,-8825.546436114084,294.12316589025176,42.58235186025255,23570644320.753044
STARLINK-11673,2026-06-08T18:06:40Z,-6627.196247501033,279.6352061162166,59.21349197400276,23661715864.877537
STARLINK-11673,2026-06-08T18:06:41Z,-8654.884695001,293.1349244915653,44.22225546460854,23580539967.99153
STARLINK-11673,2026-06-08T18:06:50Z,-5199.579339971788,265.5867731994608,66.60313462236682,23696096092.614483
STARLINK-11673,2026-06-08T18:06:51Z,-8907.184914864278,294.59754214873203,41.762900482933915,23566111963.01936
STARLINK-11673,2026-06-08T18:06:52Z,-6749.766584252044,280.5823088181374,58.47667973507662,23658485519.131138
STARLINK-11673,2026-06-08T18:06:53Z,-3885.7621037365598,246.70785921806365,71.2076853627611,23716921187.370502
STARLINK-11673,2026-06-08T18:06:54Z,-8824.09657017175,294.1163767060882,42.595884245369426,23571266378.87395
STARLINK-11673,2026-06-08T18:06:55Z,-8905.33920527381,294.58757552082955,41.78129611087673,23566360342.300762
STARLINK-11673,2026-06-08T18:06:56Z,-6747.544333944936,280.5563171513759,58.491217439416154,23658671914.82936
STARLINK-11673,2026-06-08T18:06:57Z,-3883.387559013297,246.6443404450628,71.21027742579244,23717028248.45722
STARLINK-11673,2026-06-08T18:06:58Z,-617.4306694728492,187.9459352086861,70.11109696462727,23735383068.06262
STARLINK-11673,2026-06-08T18:06:59Z,2714.3390183197353,157.96557804106493,56.57446800099618,23711852870.640266
STARLINK-11673,2026-06-08T18:07:00Z,-8985.20672688605,295.05256837797367,40.9562466220281,23561488225.521782
STARLINK-11673,2026-06-08T18:07:01Z,-9064.703798957848,295.51618251799414,40.10995463472813,23556308647.78572
STARLINK-11673,2026-06-08T18:07:02Z,-8822.978670609084,294.1106568169676,42.60655428135975,23571602606.70899
STARLINK-11673,2026-06-08T18:07:03Z,-8561.893768373613,292.5898293728142,45.081326786009754,23586384793.466484
STARLINK-11673,2026-06-08T18:07:04Z,-8282.091563159684,290.9336202486157,47.53101494759253,23600622730.70209
STARLINK-11673,2026-06-08T18:07:05Z,-9060.189017144168,295.4912072199712,40.157937657813484,23556743921.991055
STARLINK-11673,2026-06-08T18:07:06Z,-8820.930816194501,294.0991327384855,42.6266092745033,23571859957.904877
STARLINK-11673,2026-06-08T18:07:07Z,-6623.991058262722,279.5453123824153,59.239009961435755,23662636014.222305
STARLINK-11673,2026-06-08T18:07:08Z,-3734.1502834178978,244.0179098804614,71.5600766381573,23719048847.44671
STARLINK-11673,2026-06-08T18:07:09Z,-457.9707807022508,185.74694187981436,69.61047083986567,23735256680.547977
STARLINK-11673,2026-06-08T18:07:10Z,2867.756058796977,294.57534656835185,41.80624209504574,23567060295.518867
STARLINK-11673,2026-06-08T18:07:10Z,-8902.740910881426,294.57534656835185,41.80624209504574,23567060295.518867
STARLINK-11673,2026-06-08T18:07:11Z,-8983.092018882315,295.04341968433596,40.97669167634989,23562027720.44687
STARLINK-11673,2026-06-08T18:07:12Z,-8736.177842631574,293.60646467904314,43.452211328599525,23577059057.40293
STARLINK-11673,2026-06-08T18:07:13Z,-8468.794273834541,292.0399420841172,45.91863786877681,23591651310.983135
STARLINK-11673,2026-06-08T18:07:14Z,-8182.91330721183,290.33012741583053,48.35865122717523,23605687717.0193
STARLINK-11673,2026-06-08T18:07:15Z,-8982.263202337454,295.03962760897673,40.98481272223951,23562216091.188423
STARLINK-11673,2026-06-08T18:07:16Z,-9057.826919979356,295.4815219451967,40.1810928150511,23557304339.00964
STARLINK-11673,2026-06-08T18:07:17Z,-6980.850034268096,282.30087298026626,57.04103979007734,23652121520.011063
STARLINK-11673,2026-06-08T18:07:18Z,-4171.794534563514,251.2356421881562,70.39730856982818,23713677442.557606
STARLINK-11673,2026-06-08T18:07:19Z,-930.7839853506479,192.50693426920688,70.8925263337276,23735585409.02053
STARLINK-11673,2026-06-08T18:07:20Z,2408.199802553175,159.76712255250152,57.98365970990251,23715596040.25937
STARLINK-11673,2026-06-08T18:07:21Z,-8853.60844188876,294.2909492640657,42.300929811015614,23570440426.405777
STARLINK-11673,2026-06-08T18:07:22Z,-8933.8076396929,294.75859960350994,41.48717364893451,23565531057.61633
STARLINK-11673,2026-06-08T18:07:23Z,-9013.19522513081,295.2225276697243,40.657473713228946,23560484551.276623
STARLINK-11673,2026-06-08T18:07:24Z,-8768.937264578031,293.79761558964583,43.13552481331526,23575571895.39082
STARLINK-11673,2026-06-08T18:07:25Z,-8507.167214494253,292.2633734226327,45.57767462642681,23590065014.732967
STARLINK-11673,2026-06-08T18:07:26Z,-8934.147524682348,295.225381705859,40.65376600901019,23560601470.259296
STARLINK-11673,2026-06-08T18:07:26Z,-9013.484140618164,295.225381705859,40.65376600901019,23560601470.259296
STARLINK-11673,2026-06-08T18:07:27Z,-6914.67127867034,281.7808668359088,57.463358737778506,23654555238.581394
STARLINK-11673,2026-06-08T18:07:28Z,-4091.0400903162945,249.8831979865582,70.62468239975163,23714997881.311005
STARLINK-11673,2026-06-08T18:07:29Z,-843.8261777695309,191.17870685006935,70.64029023087055,23735660978.406136
STARLINK-11673,2026-06-08T18:07:30Z,2492.513132552807,159.29058887444424,57.5452767347509,23714423196.307373
STARLINK-11673,2026-06-08T18:07:31Z,-8766.804170709516,293.78539737476655,43.15613532992919,23575970387.593212
STARLINK-11673,2026-06-08T18:07:32Z,-8849.087043638334,294.2659794397629,42.34542295695809,23571124197.685127
STARLINK-11673,2026-06-08T18:07:33Z,-8929.27944030786,294.73457856029324,41.53249287590054,23566224672.430347
STARLINK-11673,2026-06-08T18:07:34Z,-8679.85313338152,293.2767231652464,43.98920008734076,23581045632.91215
STARLINK-11673,2026-06-08T18:07:35Z,-8408.72147212209,291.6766791613807,46.44976160421038,23595501930.42801
STARLINK-11673,2026-06-08T18:07:36Z,-8847.909155607218,294.25954615740704,42.35696671484331,23571332704.68446
STARLINK-11673,2026-06-08T18:07:37Z,-8930.770887967916,294.7440926172153,41.51673204799344,23566268254.208626
STARLINK-11673,2026-06-08T18:07:38Z,-6791.313297934775,280.8065083117399,58.23386308579732,23658687393.12074
STARLINK-11673,2026-06-08T18:07:39Z,-3940.5402806213633,247.3475821742888,71.02604799792236,23717169412.49077
STARLINK-11673,2026-06-08T18:07:40Z,-681.8103066103861,188.80636488694162,70.17128794623815,23735652746.212547
STARLINK-11673,2026-06-08T18:07:41Z,2649.516596625793,158.41238078784545,56.75129665991265,23712240235.552563
STARLINK-11673,2026-06-08T18:07:42Z,-9007.511288657357,295.19493296941914,40.7146041726839,23561536773.211258
STARLINK-11673,2026-06-08T18:07:43Z,-8761.695259299027,293.75579045495283,43.20560764938181,23576681034.88949
STARLINK-11673,2026-06-08T18:07:44Z,-6542.029232996198,278.7797885788779,59.73215875800139,23666133027.788647
STARLINK-11673,2026-06-08T18:07:45Z,-3638.294123779429,242.09777735477428,71.73050876364385,23720872309.47258
STARLINK-11673,2026-06-08T18:07:46Z,-357.9838838249555,184.4033280600331,69.19137037420595,23735234422.042027
STARLINK-11673,2026-06-08T18:07:47Z,2961.8142891584994,294.22982415186243,42.40923262142903,23572066098.467976
STARLINK-11673,2026-06-08T18:07:47Z,-8842.610242218409,294.22982415186243,42.40923262142903,23572066098.467976
STARLINK-11673,2026-06-08T18:07:48Z,-8924.146444248685,294.7076200644367,41.58363835488767,23567096182.536472
STARLINK-11673,2026-06-08T18:07:49Z,-8310.816683933317,291.08447302390704,47.29539189542467,23600866308.17757
STARLINK-11673,2026-06-08T18:07:50Z,-8015.313773399618,289.27480998276036,49.71762790219449,23614542061.26765
STARLINK-11673,2026-06-08T18:07:51Z,-8841.17321906563,294.2218080790159,42.42336806293251,23572291145.121452
STARLINK-11673,2026-06-08T18:07:52Z,-8924.046554411812,294.7077852359599,41.58427149504053,23567240678.17181
STARLINK-11673,2026-06-08T18:07:53Z,-9003.365404399152,295.17388907427545,40.75670946518407,23562219044.272358
STARLINK-11673,2026-06-08T18:07:54Z,-6903.061122118232,281.6372361546045,57.543616834079145,23655785454.46888
STARLINK-11673,2026-06-08T18:07:55Z,-4079.131300128175,249.5308664980999,70.63755720907692,23715724061.19708
STARLINK-11673,2026-06-08T18:07:56Z,-832.7272559395208,190.9718260210604,70.53487977600287,23735819459.220825
STARLINK-11673,2026-06-08T18:07:57Z,2501.795737193929,159.28906645073778,57.41216444899273,23714008439.925835
STARLINK-11673,2026-06-08T18:07:58Z,-8753.008969313189,293.7050409415643,43.28972424581506,23577740022.6452
STARLINK-11673,2026-06-08T18:07:59Z,-8800.689328592434,293.984996101758,42.8241942598833,23574984620.811424
STARLINK-11673,2026-06-08T18:08:00Z,-8618.90720742813,292.9157139113063,44.56111478793999,23585359615.797997
STARLINK-11673,2026-06-08T18:08:01Z,-8345.406354314608,291.2875143337252,47.001623970153,23599588376.44793
STARLINK-11673,2026-06-08T18:08:02Z,-8055.547259709322,289.5164100050509,49.400623226785676,23613175776.10333
STARLINK-11673,2026-06-08T18:08:03Z,-8873.4631134478,294.87850742779074,41.28688895030124,23565852545.423477
STARLINK-11673,2026-06-08T18:08:03Z,-8952.696138129437,294.87850742779074,41.28688895030124,23565852545.423477
STARLINK-11673,2026-06-08T18:08:04Z,-6827.933294746745,281.03425221749194,58.0149095644388,23658439431.370342
STARLINK-11673,2026-06-08T18:08:05Z,-3987.7452409227935,247.9702202395434,70.87880639527084,23717127269.303047
STARLINK-11673,2026-06-08T18:08:06Z,-734.5516766600886,189.5256491386344,70.24027241027294,23735831815.242435
STARLINK-11673,2026-06-08T18:08:07Z,2596.7646898380644,158.76385818310453,56.91874416159051,23712632880.254734
STARLINK-11673,2026-06-08T18:08:08Z,-9029.42804121432,295.33208382159796,40.47657971086457,23561068016.079823
STARLINK-11673,2026-06-08T18:08:09Z,-8785.897909335936,293.8985802319833,42.969201010580214,23576240572.829956
STARLINK-11673,2026-06-08T18:08:10Z,-6580.954710762617,279.0357222232773,59.50936602436013,23665875349.654774
STARLINK-11673,2026-06-08T18:08:11Z,-1877.448085380738,208.41046665322116,72.51274878353335,23734183009.57137
STARLINK-11673,2026-06-08T18:08:22Z,-2334.9538616813147,217.03562651285776,72.8301239705038,23732228151.688946
STARLINK-11673,2026-06-08T18:08:23Z,-6942.305413060538,281.87812947027476,57.30402307088019,23655498956.07414
STARLINK-11673,2026-06-08T18:08:24Z,-4130.117608891475,293.845518931022,43.057892628025684,23577335685.824596
STARLINK-11673,2026-06-08T18:08:24Z,-8776.81225687994,293.845518931022,43.057892628025684,23577335685.824596
STARLINK-11673,2026-06-08T18:08:25Z,-8859.640598600388,294.3341345906091,42.236466394844115,23572432890.00494
STARLINK-11673,2026-06-08T18:08:26Z,-8940.316525218452,294.8104527747752,41.412751454233906,23567475022.39674
STARLINK-11673,2026-06-08T18:08:27Z,-8689.756542678,293.3312678908651,43.89697670350014,23582441724.25832
STARLINK-11673,2026-06-08T18:08:28Z,-8421.654318218638,291.7347614534691,46.34382366358197,23596794336.305435
STARLINK-11673,2026-06-08T18:08:29Z,-8858.931027614215,294.3303806866669,42.243385426610295,23572617122.6105
STARLINK-11673,2026-06-08T18:08:30Z,-8938.254755645019,294.7990449866011,41.43369896404562,23567745906.730198
STARLINK-11673,2026-06-08T18:08:31Z,-6809.883267998865,280.83412176760595,58.13345942613671,23659857401.314964
STARLINK-11673,2026-06-08T18:08:32Z,-3967.980351462326,247.4794467451775,70.90773771669103,23717933606.04671
