Satellite,NORAD ID,Pass ID,Generation,Timestamp (UTC),Doppler Shift (Hz),Elevation (deg),Azimuth (deg),Distance (km),TLE Age (hours),Timestamp
STARLINK-32439,61665,0,unknown,2026-06-12T21:12:57.560806,68732.09356211103,33.26087009805875,7.231696618555437,812.7282833023854,14.199828066111111,2026-06-12 21:12:57.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:12:58.560806,66533.63295504973,33.36043945297135,7.821210658123971,810.9765694665348,14.199828066111111,2026-06-12 21:12:58.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:12:59.560806,64321.018775337005,33.45722565054896,8.414552049361168,809.2819797405538,14.199828066111111,2026-06-12 21:12:59.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:00.560806,62094.606261480265,33.55116376526318,9.011633311102509,807.6448761302382,14.199828066111111,2026-06-12 21:13:00.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:01.560806,59854.764176090095,33.64218989539537,9.612362652145924,806.065611265461,14.199828066111111,2026-06-12 21:13:01.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:02.560806,57601.87463432925,33.73024127734608,10.21664399213765,804.54452805155,14.199828066111111,2026-06-12 21:13:02.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:03.560806,55336.33290332165,33.81525640045239,10.824376993452958,803.0819593264824,14.199828066111111,2026-06-12 21:13:03.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:04.560806,53058.54717381175,33.89717512204595,11.435457104007972,801.6782275228413,14.199828066111111,2026-06-12 21:13:04.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:05.560806,50768.93830265992,33.97593878230676,12.04977561156041,800.3336443365673,14.199828066111111,2026-06-12 21:13:05.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:06.560806,48467.93952704855,34.05149031856387,12.667219709490396,799.0485104022865,14.199828066111111,2026-06-12 21:13:06.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:07.560806,46155.99615012512,34.12377437859321,13.287672574284349,797.8231149769831,14.199828066111111,2026-06-12 21:13:07.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:08.560806,43833.565198576354,34.19273743254892,13.911013454765149,796.6577356316081,14.199828066111111,2026-06-12 21:13:08.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:09.560806,41501.11505177161,34.258327883072106,14.53711777326114,795.5526379523548,14.199828066111111,2026-06-12 21:13:09.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:10.560806,39159.12504421365,34.32049617317715,15.165857238367714,794.50807525158,14.199828066111111,2026-06-12 21:13:10.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:11.560806,36808.08504026864,34.379194891465275,15.79709996961266,793.524288289643,14.199828066111111,2026-06-12 21:13:11.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:12.560806,34448.494983497025,34.43437887427908,16.43071063345772,792.6015050077657,14.199828066111111,2026-06-12 21:13:12.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:13.560806,32080.864419679187,34.48600530430831,17.066550590838396,791.7399402735513,14.199828066111111,2026-06-12 21:13:13.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:14.560806,29705.711996379225,34.5340338053493,17.704478055492352,790.9397956379623,14.199828066111111,2026-06-12 21:13:14.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:15.560806,27323.564937678737,34.57842653264183,18.34434826328744,790.2012591072215,14.199828066111111,2026-06-12 21:13:15.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:16.560806,24934.95849786765,34.619148258581816,18.986013651509307,789.5245049269344,14.199828066111111,2026-06-12 21:13:16.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:17.560806,22540.43539297681,34.65616645325349,19.629324048175064,788.9096933820309,14.199828066111111,2026-06-12 21:13:17.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:18.560806,20140.54521296778,34.68945135957039,20.27412687050071,788.3569706104253,14.199828066111111,2026-06-12 21:13:18.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:19.560806,17735.843815070955,34.718976062526934,20.920267332102085,787.8664684335693,14.199828066111111,2026-06-12 21:13:19.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:20.560806,15326.892700692504,34.74471655240623,21.567588658097232,787.4383042015852,14.199828066111111,2026-06-12 21:13:20.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:21.560806,12914.258376450694,34.766651781517105,22.215932307616026,787.0725806555761,14.199828066111111,2026-06-12 21:13:21.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:22.560806,10498.511702092255,34.78476371426478,22.86513820269984,786.7693858062419,14.199828066111111,2026-06-12 21:13:22.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:23.560806,8080.227225791801,34.799037370280814,23.515044963091448,786.5287928299342,14.199828066111111,2026-06-12 21:13:23.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:24.560806,5659.982509639546,34.809460860433184,24.165490145817216,786.3508599817186,14.199828066111111,2026-06-12 21:13:24.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:25.560806,3238.357446877644,34.81602541554001,24.816310488751498,786.2356305259777,14.199828066111111,2026-06-12 21:13:25.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:26.560806,815.9335719573213,34.818725407588104,25.467342157448872,786.1831326855173,14.199828066111111,2026-06-12 21:13:26.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:27.560806,-1606.7066325383023,34.81755836349605,26.11842099380437,786.19337960721,14.199828066111111,2026-06-12 21:13:27.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:28.560806,-4028.980433463976,34.812524971167214,26.769382766400483,786.2663693471256,14.199828066111111,2026-06-12 21:13:28.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:29.560806,-6450.305543859692,34.80362907795712,27.420063420752665,786.4020848727542,14.199828066111111,2026-06-12 21:13:29.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:30.560806,-8870.100819276631,34.79087768147751,28.070299329090467,786.6004940837747,14.199828066111111,2026-06-12 21:13:30.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:31.560806,-11287.786950577867,34.77428091283392,28.719927538440245,786.8615498503043,14.199828066111111,2026-06-12 21:13:31.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:32.560806,-13702.78715193376,34.753852012298935,29.36878601620518,787.1851900699986,14.199828066111111,2026-06-12 21:13:32.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:33.560806,-16114.527841041025,34.72960729768506,30.01671389210665,787.5713377412501,14.199828066111111,2026-06-12 21:13:33.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:34.560806,-18522.43931158809,34.701566125357026,30.66355169599787,788.0199010559572,14.199828066111111,2026-06-12 21:13:34.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:35.560806,-20925.956393973127,34.669750844311075,31.30914159021637,788.5307735075127,14.199828066111111,2026-06-12 21:13:35.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:36.560806,-23324.519104308773,34.63418674330428,31.95332759601786,789.10383401768,14.199828066111111,2026-06-12 21:13:36.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:37.560806,-25717.57327855141,34.59490199151582,32.59595581302699,789.7389470781262,14.199828066111111,2026-06-12 21:13:37.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:38.560806,-28104.571191863004,34.55192757276429,33.23687463131238,790.4359629104779,14.199828066111111,2026-06-12 21:13:38.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:39.560806,-30484.97215903372,34.505297213890024,33.87593493483704,791.1947176394242,14.199828066111111,2026-06-12 21:13:39.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:40.560806,-32858.2431176764,34.45504730729455,34.51299029635296,792.0150334839453,14.199828066111111,2026-06-12 21:13:40.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:41.560806,-35223.859190113246,34.401216828283935,35.14789716257778,792.8967189612638,14.199828066111111,2026-06-12 21:13:41.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:42.560806,-37581.30422410859,34.34384724739193,35.780515029433445,793.8395691062931,14.199828066111111,2026-06-12 21:13:42.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:43.560806,-39930.07131088873,34.28298243817429,36.410706606853495,794.843365704091,14.199828066111111,2026-06-12 21:13:43.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:44.560806,-42269.66327927551,34.218668580807055,37.03833797270929,795.9078775359353,14.199828066111111,2026-06-12 21:13:44.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:45.560806,-44599.59316509691,34.15095406194317,37.6632787155972,797.0328606376926,14.199828066111111,2026-06-12 21:13:45.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:46.560806,-46919.38465470179,34.079889371245955,38.28540206614742,798.2180585696877,14.199828066111111,2026-06-12 21:13:46.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:47.560806,-49228.57250251986,34.00552699497285,38.90458501683137,799.4632026983799,14.199828066111111,2026-06-12 21:13:47.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:48.560806,-51526.70292089246,33.92792130711084,39.52070842986365,800.7680124877344,14.199828066111111,2026-06-12 21:13:48.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:49.560806,-53813.3339431463,33.847128458403446,40.1336571335139,802.1321958011996,14.199828066111111,2026-06-12 21:13:49.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:50.560806,-56088.03575761551,33.76320626379771,40.74332000635115,803.5554492115897,14.199828066111111,2026-06-12 21:13:50.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:51.560806,-58350.39101468934,33.676214088560265,41.34959005006093,805.037458321099,14.199828066111111,2026-06-12 21:13:51.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:52.560806,-60599.99510376308,33.58621273372987,41.95236445025883,806.5778980863441,14.199828066111111,2026-06-12 21:13:52.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:53.560806,-62836.45640293209,33.49326432101276,42.55154462613248,808.1764331525821,14.199828066111111,2026-06-12 21:13:53.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:54.560806,-65059.396499207694,33.39743217774793,43.147036268623886,809.8327181924199,14.199828066111111,2026-06-12 21:13:54.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:55.560806,-67268.45038109602,33.29878072214206,43.738749367806406,811.5463982511176,14.199828066111111,2026-06-12 21:13:55.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:56.560806,-69463.26660183394,33.19737534929768,44.326598229296415,813.3171090950437,14.199828066111111,2026-06-12 21:13:56.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:57.560806,-71643.50741595936,33.0932823181871,44.91050148061584,815.1444775657552,14.199828066111111,2026-06-12 21:13:57.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:58.560806,-73808.8488872952,32.98656864010105,45.49038206732787,817.0281219354601,14.199828066111111,2026-06-12 21:13:58.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:13:59.560806,-75958.98097061,32.87730196868812,46.066167239750456,818.9676522664463,14.199828066111111,2026-06-12 21:13:59.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:00.560806,-78093.60756633799,32.76555049202171,46.63778853042883,820.9626707711494,14.199828066111111,2026-06-12 21:14:00.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:01.560806,-80212.44654990938,32.651382826846266,47.2051817230152,823.0127721741616,14.199828066111111,2026-06-12 21:14:01.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:02.560806,-82315.22977547522,32.53486791534626,47.768286812816896,825.1175440737481,14.199828066111111,2026-06-12 21:14:02.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:03.560806,-84401.70305593676,32.41607492453116,48.32704795975377,827.2765673045666,14.199828066111111,2026-06-12 21:14:03.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:04.560806,-86471.62611873563,32.29507314861437,48.88141343392579,829.4894162978079,14.199828066111111,2026-06-12 21:14:04.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:05.560806,-88524.77253961895,32.1719319143872,49.4313355545777,831.7556594413077,14.199828066111111,2026-06-12 21:14:05.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:06.560806,-90560.92965426756,32.046720489879654,49.976770622742976,834.0748594367304,14.199828066111111,2026-06-12 21:14:06.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:07.560806,-92579.89844944428,31.91950799634976,50.51767884821937,836.4465736549647,14.199828066111111,2026-06-12 21:14:07.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:08.560806,-94581.49343417688,31.790363323807323,51.05402427129694,838.8703544876316,14.199828066111111,2026-06-12 21:14:08.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:09.560806,-96565.54249259076,31.659355050063866,51.58577467984584,841.3457496960783,14.199828066111111,2026-06-12 21:14:09.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:10.560806,-98531.886718325,31.526551363515104,52.112901522001245,843.8723027550037,14.199828066111111,2026-06-12 21:14:10.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:11.560806,-100480.38023304072,31.392019989597134,52.63537981529596,846.4495531926378,14.199828066111111,2026-06-12 21:14:11.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:12.560806,-102410.8899888842,31.25582812101474,53.15318805237151,849.0770369256703,14.199828066111111,2026-06-12 21:14:12.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:13.560806,-104323.29555645848,31.118042351787697,53.666308103890906,851.754286588458,14.199828066111111,2026-06-12 21:14:13.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:14.560806,-106217.48889974,30.97872861503184,54.17472511913934,854.4808318576422,14.199828066111111,2026-06-12 21:14:14.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:15.560806,-108093.3741379462,30.83795212461468,54.67842742450536,857.2561997692208,14.199828066111111,2026-06-12 21:14:15.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:16.560806,-109950.86729673596,30.69577732047524,55.17740642052682,860.0799150313186,14.199828066111111,2026-06-12 21:14:16.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:17.560806,-111789.8960483516,30.55226781782264,55.67165647761568,862.9515003274896,14.199828066111111,2026-06-12 21:14:17.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:18.560806,-113610.39944353908,30.407486359830973,56.16117483114843,865.8704766171085,14.199828066111111,2026-06-12 21:14:18.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:19.560806,-115412.32763400224,30.26149477417157,56.64596147584831,868.8363634245138,14.199828066111111,2026-06-12 21:14:19.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:20.560806,-117195.6415884313,30.114353932956732,57.12601906016895,871.8486791240066,14.199828066111111,2026-06-12 21:14:20.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:21.560806,-118960.3128018263,29.966123716254423,57.60135278076684,874.9069412157107,14.199828066111111,2026-06-12 21:14:21.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:22.560806,-120706.3229996408,29.816862978955687,58.07197027743144,878.0106665949479,14.199828066111111,2026-06-12 21:14:22.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:23.560806,-122433.66383709943,29.66662952101188,58.537881528642885,881.1593718126933,14.199828066111111,2026-06-12 21:14:23.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:24.560806,-124142.33659510931,29.51548006083916,58.99909874809521,884.35257332922,14.199828066111111,2026-06-12 21:14:24.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:25.560806,-125832.35187339855,29.36347021186021,59.45563628240375,887.5897877592917,14.199828066111111,2026-06-12 21:14:25.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:26.560806,-127503.72928144153,29.21065446204303,59.90751051008612,890.8705321096432,14.199828066111111,2026-06-12 21:14:26.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:27.560806,-129156.49712828606,29.057086156350188,60.35473974214354,894.1943240080243,14.199828066111111,2026-06-12 21:14:27.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:28.560806,-130790.69211185312,28.9028174819307,60.797344124307294,897.560681925035,14.199828066111111,2026-06-12 21:14:28.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:29.560806,-132406.35900824625,28.747899456039463,61.23534554113296,900.9691253866308,14.199828066111111,2026-06-12 21:14:29.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:30.560806,-134003.55036216593,28.59238191642729,61.66876752210653,904.4191751801346,14.199828066111111,2026-06-12 21:14:30.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:31.560806,-135582.3261783935,28.43631351423058,62.09763514977847,907.9103535508012,14.199828066111111,2026-06-12 21:14:31.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:32.560806,-137142.7536155332,28.27974170912273,62.52197497013604,911.4421843913632,14.199828066111111,2026-06-12 21:14:32.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:33.560806,-138684.9066821329,28.12271276668376,62.94181490521757,915.0141934231748,14.199828066111111,2026-06-12 21:14:33.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:34.560806,-140208.86593607932,27.965271757811063,63.35718416812834,918.6259083701428,14.199828066111111,2026-06-12 21:14:34.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:35.560806,-141714.7181871515,27.807462560112025,63.76811318035657,922.2768591244107,14.199828066111111,2026-06-12 21:14:35.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:36.560806,-143202.55620364196,27.649327861168064,64.1746334916177,925.9665779035688,14.199828066111111,2026-06-12 21:14:36.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:37.560806,-144672.47842347398,27.490909163428448,64.57677770215214,929.6945994027216,14.199828066111111,2026-06-12 21:14:37.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:38.560806,-146124.58866968195,27.332246790836543,64.97457938752318,933.4604609362536,14.199828066111111,2026-06-12 21:14:38.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:39.560806,-147558.9958711442,27.17337989686421,65.36807302593132,937.2637025747374,14.199828066111111,2026-06-12 21:14:39.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:40.560806,-148975.8137883432,27.01434647403173,65.757293928033,941.1038672725856,14.199828066111111,2026-06-12 21:14:40.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:41.560806,-150375.16074511412,26.85518336462332,66.14227816934552,944.9805009912144,14.199828066111111,2026-06-12 21:14:41.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:42.560806,-151757.1593655627,26.69592627272872,66.52306252504872,948.8931528121532,14.199828066111111,2026-06-12 21:14:42.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:43.560806,-153121.93631738925,26.5366097772934,66.89968440734755,952.8413750456828,14.199828066111111,2026-06-12 21:14:43.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:44.560806,-154469.6220614536,26.377267346174957,67.27218180533235,956.8247233330106,14.199828066111111,2026-06-12 21:14:44.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:45.560806,-155800.35060713338,26.217931351183783,67.64059322713751,960.8427567403518,14.199828066111111,2026-06-12 21:14:45.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:46.560806,-157114.25927461663,26.058633083906194,68.00495764465067,964.8950378479774,14.199828066111111,2026-06-12 21:14:46.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:47.560806,-158411.4884636379,25.89940277224515,68.3653144405202,968.9811328340334,14.199828066111111,2026-06-12 21:14:47.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:48.560806,-159692.18142835173,25.7402695977522,68.72170335741343,973.1006115493532,14.199828066111111,2026-06-12 21:14:48.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:49.560806,-160956.48405955348,25.58126171340073,69.07416444966913,977.2530475904236,14.199828066111111,2026-06-12 21:14:49.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:50.560806,-162204.54467304313,25.42240626200889,69.42273803707668,981.4380183635204,14.199828066111111,2026-06-12 21:14:50.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:51.560806,-163436.51380505363,25.263729395012263,69.7674646608622,985.6551051462582,14.199828066111111,2026-06-12 21:14:51.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:52.560806,-164652.54401408017,25.105256291734594,70.10838504177188,989.903893140952,14.199828066111111,2026-06-12 21:14:52.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:53.560806,-165852.7896897364,24.94701117888209,70.44554004024607,994.1839715257915,14.199828066111111,2026-06-12 21:14:53.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:54.560806,-167037.40686796114,24.78901735038223,70.77897061853982,998.494933499128,14.199828066111111,2026-06-12 21:14:54.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:55.560806,-168206.5530531211,24.631297187386178,71.10871780485051,1002.83637632054,14.199828066111111,2026-06-12 21:14:55.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:56.560806,-169360.38704633413,24.473872178512075,71.43482265926413,1007.2079013452128,14.199828066111111,2026-06-12 21:14:56.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:57.560806,-170499.06878069372,24.316762940092328,71.7573262415848,1011.6091140570874,14.199828066111111,2026-06-12 21:14:57.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:58.560806,-171622.7591626029,24.15998923659008,72.07626958090192,1016.039624095154,14.199828066111111,2026-06-12 21:14:58.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:14:59.560806,-172731.61991942217,24.00357000102332,72.39169364683643,1020.499045276288,14.199828066111111,2026-06-12 21:14:59.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:00.560806,-173825.81345366593,23.84752335531507,72.70363932250646,1024.9869956160635,14.199828066111111,2026-06-12 21:15:00.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:01.560806,-174905.5027028109,23.691866630713637,73.01214737898118,1029.5030973425237,14.199828066111111,2026-06-12 21:15:01.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:02.560806,-175970.85100563604,23.53661638801172,73.31725845136552,1034.0469769099916,14.199828066111111,2026-06-12 21:15:02.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:03.560806,-177022.0219740811,23.38178843774228,73.61901301628541,1038.6182650068554,14.199828066111111,2026-06-12 21:15:03.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:04.560806,-178059.1793709738,23.227397860198906,73.91745137079573,1043.2165965612446,14.199828066111111,2026-06-12 21:15:04.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:05.560806,-179082.4869933728,23.07345902531445,74.21261361266062,1047.8416107428864,14.199828066111111,2026-06-12 21:15:05.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:06.560806,-180092.10856163004,22.91998561227397,74.5045396219545,1052.4929509642552,14.199828066111111,2026-06-12 21:15:06.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:07.560806,-181088.20761343668,22.766990629042844,74.7932690438726,1057.1702648752214,14.199828066111111,2026-06-12 21:15:07.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:08.560806,-182070.947403326,22.614486431562696,75.0788412727332,1061.87320435791,14.199828066111111,2026-06-12 21:15:08.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:09.560806,-183040.49080730867,22.46248474273524,75.3612954371826,1066.6014255180737,14.199828066111111,2026-06-12 21:15:09.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:10.560806,-183997.00023234563,22.31099667112918,75.64067038643229,1071.3545886742727,14.199828066111111,2026-06-12 21:15:10.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:11.560806,-184940.6375305877,22.160032729442182,75.91700467756048,1076.1323583438148,14.199828066111111,2026-06-12 21:15:11.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:12.560806,-185871.56391853947,22.00960285258473,76.1903365638399,1080.9344032291103,14.199828066111111,2026-06-12 21:15:12.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:13.560806,-186789.93990026417,21.859716415602307,76.46070398394902,1085.7603961976142,14.199828066111111,2026-06-12 21:15:13.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:14.560806,-187695.9251954908,21.7103822511322,76.72814455217028,1090.6100142646137,14.199828066111111,2026-06-12 21:15:14.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:15.560806,-188589.6786715934,21.561608666639973,76.99269554939228,1095.482938570966,14.199828066111111,2026-06-12 21:15:15.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:16.560806,-189471.35827980287,21.41340346128187,77.25439391495134,1100.3788543606054,14.199828066111111,2026-06-12 21:15:16.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:17.560806,-190341.12099537507,21.26577394245162,77.51327623927628,1105.2974509558428,14.199828066111111,2026-06-12 21:15:17.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:18.560806,-191199.1227614757,21.11872694198141,77.7693787572223,1110.238421731353,14.199828066111111,2026-06-12 21:15:18.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:19.560806,-192045.518436879,20.972268831992448,78.02273734216769,1115.2014640869638,14.199828066111111,2026-06-12 21:15:19.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:20.560806,-192880.46174703803,20.82640554042377,78.27338750072246,1120.1862794184085,14.199828066111111,2026-06-12 21:15:20.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:21.560806,-193704.1052387606,20.68114256616996,78.52136436812015,1125.1925730882076,14.199828066111111,2026-06-12 21:15:21.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:22.560806,-194516.60023796192,20.53648499392265,78.7667027041659,1130.2200543937388,14.199828066111111,2026-06-12 21:15:22.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:23.560806,-195318.09681072863,20.392437508614098,79.00943688978171,1135.2684365357536,14.199828066111111,2026-06-12 21:15:23.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:24.560806,-196108.74372726065,20.24900440955552,79.24960092405986,1140.337436584614,14.199828066111111,2026-06-12 21:15:24.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:25.560806,-196888.6884288904,20.10618962417489,79.48722842185498,1145.4267754473287,14.199828066111111,2026-06-12 21:15:25.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:26.560806,-197658.0769976121,19.963996721481703,79.72235261179736,1150.5361778312383,14.199828066111111,2026-06-12 21:15:26.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:27.560806,-198417.0541286233,19.82242892509679,79.95500633483302,1155.665372210166,14.199828066111111,2026-06-12 21:15:27.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:28.560806,-199165.7631050456,19.68148912603621,80.18522204310516,1160.8140907864788,14.199828066111111,2026-06-12 21:15:28.560806
STARLINK-32439,61665,0,unknown,2026-06-12T21:15:29.560806,-199904.3457754248,19.54117989506532,80.41303179930838,1165.9820694558823,14.199828066111111,2026-06-12 21:15:29.560806
